Epoch,Train Loss,Val Loss,Train Acc,Val Acc
1,1.7073456890403726,1.5189120440945063,0.3042948204395834,0.3928670938980217
2,1.5094750535853394,1.404299844413133,0.39468459368142395,0.4451100585121204
3,1.4073812099220362,1.316557509828782,0.4493712772998015,0.49219838395096127
4,1.3381061492856166,1.2582382761887825,0.48437772127207496,0.504736695458345
5,1.284615829196813,1.2288372314188687,0.5055557490682364,0.5266090833101142
6,1.2477690781059372,1.2059375342886007,0.5187571841582779,0.5377542490944552
7,1.218666396067999,1.1704906743924177,0.5326204326169494,0.5483421565895793
8,1.1924172809529106,1.163274592373578,0.5444285764046118,0.5554471997770967
9,1.1689844970915644,1.129637234377569,0.5566198753004284,0.5679855112844804
10,1.1442033754749883,1.1296364867142952,0.5656762687658923,0.5713290610197826
11,1.12190763088654,1.1097446767517878,0.5786338778780173,0.5844246308163834
12,1.0986866576425875,1.0903210594486819,0.5869587934097321,0.5866536639732516
13,1.0733489995215264,1.0822953293908943,0.599463582848584,0.5919476177208136
14,1.0575439849105719,1.062284257271242,0.6052457417534571,0.602256896071329
15,1.0400781037415634,1.0513169302839478,0.6099480998989864,0.6083867372527166
16,1.0232273831672987,1.0659914917264857,0.6185865059737364,0.6081081081081081
17,1.001192464087999,1.0747217386629109,0.6245428262914069,0.6005851212036779
18,0.9883017939611398,1.0551309959925628,0.6313699536730641,0.6097798829757592
19,0.9655401558099019,1.0525724412603739,0.6421679612665018,0.609083310114238
20,0.9504197735474302,1.0508816327177868,0.6465568288689958,0.6164669824463639
21,0.9361427743952918,1.0326272589393075,0.6484377721272075,0.620228475898579
22,0.9168028806909545,1.0388193636435707,0.657912152983385,0.6140986347171914
23,0.9039515186485142,1.0449488510715803,0.6672472047093246,0.6274728336584007
24,0.8848511098819191,1.0320046163580996,0.6730641958967571,0.6299804959598774
25,0.8703109450493018,1.0150138481638347,0.6808317949075203,0.6288659793814433
26,0.8630099061305808,1.0225176257319863,0.6794733358877008,0.6323488436890499
27,0.8581086105373908,1.0229842589798908,0.686439792399596,0.6316522708275285
28,0.832243241871964,1.0138390281285368,0.6939635654324428,0.634020618556701
29,0.8132453868150047,1.042300749951787,0.7049705667212373,0.6271942045137922
30,0.8015479367589552,1.0602245933992294,0.7086627886725417,0.6266369462245751
31,0.78804905390507,1.0341846220328044,0.712633668884322,0.6394538868765672
32,0.7827046145137638,1.082422192691761,0.7164652199658643,0.6238506547784898
33,0.786810956965914,1.0328270185962818,0.7152460900762827,0.6338813039843968
34,0.7568475655028415,1.054917755547106,0.7260440976697203,0.628169406519922
35,0.7400725077038688,1.051095360321696,0.7341600195060782,0.6319308999721371
36,0.7248314974948888,1.022557358301031,0.7381308997178585,0.6405684034550014
37,0.7117242255997857,1.0314015913796186,0.7434254066668989,0.6433546949010867
38,0.7025254757540472,1.0566244886188305,0.746873802640287,0.638757314015046
39,0.6809941748473638,1.060935185869579,0.753596433174266,0.6349958205628309
40,0.6707248563138888,1.0861349477368367,0.7584381204500331,0.634020618556701
